procurement_id,po_date,supplier_id,product_id,warehouse,quantity_ordered,quantity_received,unit_cost,procurement_cost,expected_delivery_date,actual_delivery_date
PO01082,2025-10-26,S017,P073,WH-East,163,147,4048.01,595057.47,2025-11-14,2025-11-12
PO01083,2025-12-05,S025,P094,WH-East,104,90,7900.12,711010.8,2025-12-24,2025-12-27
PO01084,2025-04-13,S014,P043,WH-South,199,184,6183.15,1137699.6,2025-04-30,Unknown
PO01085,2025-03-27,S001,P053,WH-East,120,110,6607.41,726815.1,2025-04-15,2025-04-12
PO01086,2025-08-14,S001,P027,WH-South,256,233,3376.64,786757.12,2025-08-23,2025-08-30
PO01087,2026-05-16,S025,P069,WH-South,356,314,5619.39,1764488.46,2026-05-30,2026-06-04
PO01088,2026-01-03,S025,P069,WH-North,437,422,5619.39,2371382.58,2026-01-19,2026-01-16
PO01089,2025-01-03,S010,P048,WH-North,224,205,6812.06,1396472.3,2025-01-24,2025-01-23
PO01090,2025-11-16,S009,P079,WH-North,309,266,6732.07,1790730.62,2025-11-29,2025-12-01
PO01091,2025-01-24,S017,P073,WH-West,146,136,4048.01,550529.36,2025-02-02,2025-02-02
PO01092,2026-04-19,S017,P025,WH-West,446,419,1867.3,782398.7,2026-05-02,2026-04-30
PO01093,2026-06-09,S003,P008,WH-East,464,382,5513.62,2106202.84,2026-06-18,2026-06-19
PO01094,2025-08-06,S012,P078,WH-West,482,415,5690.78,2361673.7,2025-08-24,2025-08-30
PO01095,2026-05-11,S001,P032,WH-North,380,330,6504.58,2146511.4,2026-05-22,2026-05-19
PO01096,2025-04-12,S021,P095,WH-West,297,258,4617.29,1191260.82,2025-04-25,2025-04-22
PO01097,2025-01-30,S005,P061,WH-East,326,283,6142.41,1738302.03,2025-02-15,2025-02-22
PO01098,2026-04-12,S017,P087,WH-North,279,244,5608.98,1368591.12,2026-04-21,2026-04-23
PO01099,2025-07-22,S019,P001,WH-West,272,237,1589.96,376820.52,2025-08-02,2025-08-09
PO01100,2025-06-02,S019,P031,WH-North,196,195,1614.17,314763.15,2025-06-11,2025-06-16
PO01101,2025-02-12,S023,P071,WH-East,258,228,3389.05,772703.4,2025-03-08,2025-03-14
PO01102,2026-02-18,S001,P015,WH-East,186,166,7332.43,1217183.38,2026-03-11,2026-03-14
PO01103,2026-03-19,S003,P070,WH-North,234,204,2363.97,482249.88,2026-04-03,2026-04-09
PO01104,2025-05-31,S003,P016,WH-South,224,224,4791.69,1073338.56,2025-06-09,2025-06-09
PO01105,2025-02-13,S012,P078,WH-East,219,203,5690.78,1155228.34,2025-02-21,2025-02-25
PO01106,2025-09-14,S013,P081,WH-West,20,19,7060.83,134155.77,2025-09-19,2025-09-16
PO01107,2026-05-05,S014,P074,WH-East,188,182,7257.25,1320819.5,2026-05-10,2026-05-11
PO01108,2025-04-13,S022,P093,WH-North,453,402,7471.92,3003711.84,2025-05-01,2025-04-29
PO01109,2025-07-27,S017,P072,WH-North,484,484,5486.78,2655601.52,2025-08-09,2025-08-16
PO01110,2026-01-29,S022,P057,WH-East,292,248,606.82,150491.36,2026-02-03,2026-02-02
PO01111,2025-04-18,S021,P011,WH-North,283,258,7695.2,1985361.6,2025-04-30,2025-05-06
PO01112,2025-11-25,S007,P018,WH-South,86,73,5728.7,418195.1,2025-12-12,2025-12-12
PO01113,2025-11-30,S023,P045,WH-East,368,360,7714.42,2777191.2,2025-12-13,2025-12-10
PO01114,2026-05-23,S002,P020,WH-South,137,115,1946.07,223798.05,2026-06-11,2026-06-12
PO01115,2026-03-02,S019,P080,WH-East,105,98,5694.0,558012.0,2026-03-17,2026-03-23
PO01116,2025-08-21,S013,P091,WH-South,254,214,2579.79,552075.06,2025-08-29,Unknown
PO01117,2026-03-27,S017,P087,WH-West,341,310,5608.98,1738783.8,2026-04-08,2026-04-15
PO01118,2025-09-24,S010,P014,WH-North,277,243,5698.83,1384815.69,2025-10-11,2025-10-08
PO01119,2026-05-31,S013,P076,WH-North,36,36,1819.91,65516.76,2026-06-21,2026-06-21
PO01120,2026-01-14,S001,P027,WH-East,92,76,3376.64,256624.64,2026-01-22,2026-01-20
PO01121,2026-04-29,S023,P077,WH-East,180,171,7797.85,1333432.35,2026-05-13,2026-05-10
PO01122,2025-03-20,S019,P080,WH-South,496,476,5694.0,2710344.0,2025-03-26,2025-03-27
PO01123,2025-08-30,S009,P097,WH-North,240,239,6093.09,1456248.51,2025-09-18,2025-09-26
PO01124,2026-02-10,S012,P088,WH-North,201,200,5620.86,1124172.0,2026-03-06,2026-03-13
PO01125,2025-10-03,S013,P076,WH-South,383,383,1819.91,697025.53,2025-10-25,2025-10-22
PO01126,2025-06-27,S004,P009,WH-West,268,233,5350.8,1246736.4,2025-07-15,2025-07-19
PO01127,2026-06-27,S008,P013,WH-West,473,414,272.75,112918.5,2026-07-04,2026-07-02
PO01128,2025-11-27,S023,P045,WH-West,126,113,7714.42,871729.46,2025-12-02,2025-12-03
PO01129,2026-04-29,S003,P008,WH-East,409,379,5513.62,2089661.98,2026-05-06,2026-05-05
PO01130,2026-05-31,S009,P056,WH-South,455,407,765.88,311713.16,2026-06-17,2026-06-19
PO01131,2025-09-27,S010,P082,WH-South,120,116,5709.22,662269.52,2025-10-09,2025-10-11
PO01132,2025-06-23,S013,P091,WH-West,320,263,2579.79,678484.77,2025-07-14,2025-07-18
PO01133,2026-04-22,S009,P097,WH-South,276,227,6093.09,1383131.43,2026-05-12,2026-05-19
PO01134,2025-04-02,S021,P007,WH-South,355,342,7730.21,2643731.82,2025-04-22,2025-04-23
PO01135,2026-05-25,S023,P077,WH-West,326,325,7797.85,2534301.25,2026-06-10,2026-06-11
PO01136,2026-06-29,S001,P015,WH-East,414,404,7332.43,2962301.72,2026-07-22,2026-07-23
PO01137,2026-02-18,S008,P098,WH-South,297,250,2306.64,576660.0,2026-03-10,2026-03-15
PO01138,2025-05-17,S009,P056,WH-North,181,181,765.88,138624.28,2025-06-05,2025-06-03
PO01139,2025-03-30,S025,P084,WH-East,404,373,6608.9,2465119.7,2025-04-12,2025-04-11
PO01140,2025-02-12,S009,P056,WH-South,352,341,765.88,261165.08,2025-03-04,2025-03-04
PO01141,2025-12-10,S016,P037,WH-South,68,58,1418.79,82289.82,2025-12-16,2025-12-19
PO01142,2025-10-23,S012,P064,WH-North,385,358,6957.51,2490788.58,2025-11-06,2025-11-12
PO01143,2025-12-07,S007,P017,WH-South,324,287,5748.97,1649954.39,2025-12-23,2025-12-31
PO01144,2025-11-14,S022,P093,WH-North,189,189,7471.92,1412192.88,2025-12-06,2025-12-03
PO01145,2025-02-04,S012,P021,WH-North,111,102,2470.72,252013.44,2025-02-26,2025-02-25
PO01146,2025-06-20,S012,P078,WH-South,452,439,5690.78,2498252.42,2025-06-28,2025-07-04
PO01147,2026-06-07,S022,P093,WH-East,288,271,7471.92,2024890.32,2026-06-13,2026-06-16
PO01148,2026-01-21,S005,P086,WH-East,249,209,2683.09,560765.81,2026-02-01,2026-02-05
PO01149,2025-12-01,S017,P052,WH-South,369,343,1367.08,468908.44,2025-12-24,2025-12-22
PO01150,2025-03-20,S010,P033,WH-South,269,250,5454.17,1363542.5,2025-04-04,2025-04-11
PO01151,2025-05-13,S023,P077,WH-West,247,238,7797.85,1855888.3,2025-05-30,2025-05-29
PO01152,2026-01-07,S021,P095,WH-West,215,190,4617.29,877285.1,2026-01-31,2026-02-03
PO01153,2025-06-17,S015,P012,WH-West,161,160,2355.34,376854.4,2025-07-08,2025-07-11
PO01154,2025-08-24,S005,P096,WH-East,439,415,4344.62,1803017.3,2025-09-07,2025-09-06
PO01155,2026-06-17,S008,P046,WH-West,203,168,1480.52,248727.36,2026-07-07,2026-07-13
PO01156,2026-05-08,S003,P070,WH-South,234,225,2363.97,531893.25,2026-06-01,2026-06-02
PO01157,2025-11-23,S012,P075,WH-South,88,88,4020.25,353782.0,2025-12-13,2025-12-16
PO01158,2025-06-04,S017,P087,WH-North,65,62,5608.98,347756.76,2025-06-28,2025-06-27
PO01159,2025-03-07,S023,P071,WH-East,34,30,3389.05,101671.5,2025-03-31,2025-04-04
PO01160,2026-06-22,S022,P057,WH-West,362,340,606.82,206318.8,2026-07-12,2026-07-20
PO01161,2025-12-31,S002,P020,WH-North,155,132,1946.07,256881.24,2026-01-23,2026-01-23
PO01162,2025-07-19,S007,P068,WH-East,141,133,6782.27,902041.91,2025-08-05,2025-08-12
PO01163,2026-05-27,S013,P085,WH-North,203,187,800.7,149730.9,2026-06-20,2026-06-23
PO01164,2026-05-27,S017,P044,WH-East,286,236,3055.75,721157.0,2026-06-11,2026-06-09
PO01165,2026-05-13,S009,P030,WH-East,218,193,5123.21,988779.53,2026-05-29,2026-05-30
PO01166,2025-02-09,S017,P025,WH-North,426,366,1867.3,683431.8,2025-03-02,2025-03-04
PO01167,2025-09-29,S019,P031,WH-West,192,172,1614.17,277637.24,2025-10-18,2025-10-15
PO01168,2025-08-12,S022,P002,WH-South,129,112,6949.48,778341.76,2025-08-19,2025-08-26
PO01169,2025-06-09,S025,P084,WH-West,124,122,6608.9,806285.8,2025-06-22,2025-06-27
PO01170,2025-02-04,S015,P054,WH-East,430,413,3739.53,1544425.89,2025-02-18,2025-02-23
PO01171,2026-02-03,S010,P014,WH-South,306,296,5698.83,1686853.68,2026-02-19,2026-02-19
PO01172,2026-03-02,S003,P023,WH-South,194,173,1939.29,335497.17,2026-03-15,2026-03-16
PO01173,2025-05-01,S025,P069,WH-West,379,311,5619.39,1747630.29,2025-05-10,2025-05-15
PO01174,2026-03-10,S017,P052,WH-West,341,295,1367.08,403288.6,2026-03-16,2026-03-22
PO01175,2026-02-20,S020,P083,WH-West,383,372,1022.9,380518.8,2026-03-09,2026-03-16
PO01176,2025-10-13,S012,P050,WH-North,387,364,1675.05,609718.2,2025-10-28,2025-10-26
PO01177,2026-02-12,S023,P071,WH-South,498,462,3389.05,1565741.1,2026-02-25,2026-02-26
PO01178,2026-02-09,S013,P085,WH-South,80,70,800.7,56049.0,2026-02-21,2026-02-21
PO01179,2025-06-19,S010,P033,WH-East,283,236,5454.17,1287184.12,2025-07-08,2025-07-06
PO01180,2026-05-23,S025,P084,WH-East,340,332,6608.9,2194154.8,2026-06-12,2026-06-10
PO01181,2025-12-02,S004,P009,WH-East,428,354,5350.8,1894183.2,2025-12-16,2025-12-21
PO01182,2026-05-03,S021,P095,WH-West,292,243,4617.29,1122001.47,2026-05-09,2026-05-15
PO01183,2025-08-19,S003,P008,WH-South,177,156,5513.62,860124.72,2025-09-07,2025-09-15
PO01184,2025-04-10,S012,P075,WH-West,427,399,4020.25,1604079.75,2025-05-02,2025-05-06
PO01185,2025-01-02,S021,P007,WH-West,242,242,7730.21,1870710.82,2025-01-19,2025-01-25
PO01186,2026-05-24,S012,P021,WH-East,134,112,2470.72,276720.64,2026-06-02,2026-06-08
PO01187,2026-06-12,S025,P092,WH-East,273,250,7533.17,1883292.5,2026-07-05,2026-07-09
PO01188,2025-09-20,S001,P053,WH-East,327,307,6607.41,2028474.87,2025-09-25,2025-09-29
PO01189,2026-02-03,S001,P015,WH-North,82,81,7332.43,593926.83,2026-02-10,2026-02-11
PO01190,2025-01-23,S017,P072,WH-South,80,77,5486.78,422482.06,2025-02-06,2025-02-06
PO01191,2025-09-04,S017,P052,WH-West,275,270,1367.08,369111.6,2025-09-23,2025-09-29
PO01192,2025-09-14,S013,P076,WH-North,96,89,1819.91,161971.99,2025-10-04,2025-10-03
PO01193,2025-03-10,S025,P069,WH-North,461,418,5619.39,2348905.02,2025-03-18,2025-03-16
PO01194,2026-02-01,S017,P072,WH-North,394,372,5486.78,2041082.16,2026-02-25,2026-03-03
PO01195,2025-10-12,S016,P037,WH-East,482,482,1418.79,683856.78,2025-10-19,2025-10-20
PO01196,2025-05-26,S012,P078,WH-North,109,101,5690.78,574768.78,2025-06-04,2025-06-08
PO01197,2026-01-21,S010,P004,WH-South,307,289,4269.34,1233839.26,2026-01-28,2026-01-29
PO01198,2025-10-10,S013,P091,WH-North,384,341,2579.79,879708.39,2025-10-22,2025-10-25
PO01199,2025-10-25,S009,P079,WH-North,310,291,6732.07,1959032.37,2025-11-04,2025-11-05
PO01200,2026-05-16,S025,P084,WH-West,291,275,6608.9,1817447.5,2026-06-04,2026-06-10
PO01201,2025-08-10,S005,P061,WH-South,156,151,6142.41,927503.91,2025-08-20,2025-08-25
PO01202,2025-05-18,S007,P022,WH-East,294,275,7083.75,1948031.25,2025-05-29,2025-06-02
PO01203,2026-06-05,S025,P049,WH-West,443,381,2161.22,823424.82,2026-06-17,2026-06-21
PO01204,2026-05-30,S020,P036,WH-West,59,55,6872.15,377968.25,2026-06-19,2026-06-16
PO01205,2025-12-08,S025,P094,WH-West,193,170,7900.12,1343020.4,2025-12-25,2025-12-26
PO01206,2025-02-07,S009,P097,WH-North,128,107,6093.09,651960.63,2025-02-16,2025-02-21
PO01207,2026-04-04,S004,P063,WH-South,150,148,4099.62,606743.76,2026-04-28,2026-05-05
PO01208,2025-03-11,S025,P092,WH-North,173,144,7533.17,1084776.48,2025-03-17,2025-03-21
PO01209,2025-01-02,S022,P038,WH-West,376,356,7793.26,2774400.56,2025-01-20,2025-01-17
PO01210,2025-05-16,S019,P040,WH-North,91,91,5809.38,528653.58,2025-06-07,2025-06-12
PO01211,2025-08-01,S012,P064,WH-East,345,289,6957.51,2010720.39,2025-08-23,2025-08-29
PO01212,2025-03-24,S007,P068,WH-South,24,21,6782.27,142427.67,2025-04-15,2025-04-12
PO01213,2025-12-21,S009,P056,WH-West,232,226,765.88,173088.88,2026-01-09,Unknown
PO01214,2025-05-21,S010,P014,WH-West,302,253,5698.83,1441803.99,2025-05-30,2025-06-05
PO01215,2026-01-31,S022,P002,WH-North,191,188,6949.48,1306502.24,2026-02-06,2026-02-03
PO01216,2025-08-29,S004,P063,WH-North,313,257,4099.62,1053602.34,2025-09-13,2025-09-17
PO01217,2025-10-28,S013,P019,WH-West,475,474,4142.28,1963440.72,2025-11-21,2025-11-28
PO01218,2025-05-21,S012,P078,WH-West,233,194,5690.78,1104011.32,2025-06-04,2025-06-02
PO01219,2025-06-01,S023,P071,WH-South,490,490,3389.05,1660634.5,2025-06-10,2025-06-12
PO01220,2025-08-02,S004,P009,WH-North,108,107,5350.8,572535.6,2025-08-08,2025-08-06
PO01221,2026-04-19,S010,P033,WH-East,90,84,5454.17,458150.28,2026-05-05,2026-05-03
PO01222,2025-07-08,S012,P088,WH-South,353,344,5620.86,1933575.84,2025-07-29,2025-07-26
PO01223,2025-05-13,S005,P061,WH-East,403,336,6142.41,2063849.76,2025-05-22,2025-05-24
PO01224,2025-03-21,S013,P085,WH-South,188,159,800.7,127311.3,2025-04-12,2025-04-13
PO01225,2025-04-11,S017,P044,WH-West,333,298,3055.75,910613.5,2025-05-01,2025-05-01
PO01226,2025-12-24,S005,P065,WH-North,432,401,5199.81,2085123.81,2026-01-05,2026-01-13
PO01227,2025-03-05,S013,P085,WH-South,484,481,800.7,385136.7,2025-03-13,2025-03-13
PO01228,2026-06-08,S022,P057,WH-West,454,422,606.82,256078.04,2026-06-16,2026-06-21
PO01229,2025-12-31,S015,P024,WH-West,217,207,3955.92,818875.44,2026-01-08,2026-01-15
PO01230,2025-04-19,S017,P044,WH-South,115,110,3055.75,336132.5,2025-05-10,2025-05-08
PO01231,2025-07-06,S007,P068,WH-South,338,336,6782.27,2278842.72,2025-07-30,2025-08-05
PO01232,2026-02-09,S007,P006,WH-North,38,37,514.64,19041.68,2026-02-23,2026-02-26
PO01233,2025-12-18,S017,P067,WH-West,174,174,3111.48,541397.52,2025-12-23,2025-12-24
PO01234,2025-07-25,S002,P034,WH-West,113,93,5330.87,495770.91,2025-08-16,2025-08-22
PO01235,2025-02-16,S017,P025,WH-North,389,335,1867.3,625545.5,2025-03-07,2025-03-12
PO01236,2025-04-09,S001,P027,WH-West,72,72,3376.64,243118.08,2025-04-23,2025-04-23
PO01237,2026-05-20,S007,P018,WH-East,372,364,5728.7,2085246.8,2026-06-09,2026-06-11
PO01238,2025-08-22,S023,P005,WH-West,448,391,3730.15,1458488.65,2025-08-30,2025-08-28
PO01239,2026-02-27,S012,P088,WH-East,30,30,5620.86,168625.8,2026-03-21,2026-03-18
PO01240,2025-08-05,S005,P096,WH-North,395,393,4344.62,1707435.66,2025-08-20,2025-08-28
PO01241,2025-06-23,S013,P085,WH-North,124,103,800.7,82472.1,2025-07-05,2025-07-02
PO01242,2026-03-17,S017,P044,WH-South,29,28,3055.75,85561.0,2026-03-22,2026-03-22
PO01243,2025-04-16,S008,P098,WH-North,240,234,2306.64,539753.76,2025-04-22,2025-04-29
PO01244,2026-02-15,S022,P093,WH-East,361,312,7471.92,2331239.04,2026-03-08,2026-03-13
PO01245,2026-02-17,S023,P005,WH-North,39,37,3730.15,138015.55,2026-03-13,2026-03-12
PO01246,2025-04-23,S005,P061,WH-East,166,166,6142.41,1019640.06,2025-05-16,2025-05-24
PO01247,2025-05-26,S025,P092,WH-North,363,347,7533.17,2614009.99,2025-06-09,2025-06-08
PO01248,2025-03-25,S007,P006,WH-West,495,486,514.64,250115.04,2025-04-06,2025-04-14
PO01249,2026-05-28,S012,P075,WH-North,274,230,4020.25,924657.5,2026-06-10,2026-06-18
PO01250,2026-06-20,S021,P039,WH-South,149,144,1910.51,275113.44,2026-07-04,2026-07-07
PO01251,2025-10-25,S003,P008,WH-East,443,381,5513.62,2100689.22,2025-11-18,2025-11-22
PO01252,2025-07-07,S018,P099,WH-North,266,222,1041.43,231197.46,2025-07-16,2025-07-23
PO01253,2025-04-21,S012,P075,WH-West,165,154,4020.25,619118.5,2025-05-04,2025-05-06
PO01254,2026-06-20,S025,P084,WH-South,101,98,6608.9,647672.2,2026-07-05,2026-07-02
PO01255,2025-02-25,S014,P043,WH-West,21,20,6183.15,123663.0,2025-03-19,2025-03-21
PO01256,2026-04-19,S005,P086,WH-South,322,322,2683.09,863954.98,2026-04-24,2026-04-28
PO01257,2026-06-14,S001,P041,WH-West,452,434,7152.57,3104215.38,2026-07-04,2026-07-05
PO01258,2026-03-25,S013,P076,WH-West,394,332,1819.91,604210.12,2026-04-18,2026-04-22
PO01259,2026-01-29,S025,P069,WH-East,267,267,5619.39,1500377.13,2026-02-12,2026-02-20
PO01260,2026-05-23,S008,P098,WH-West,426,362,2306.64,835003.68,2026-06-14,2026-06-11
PO01261,2025-06-12,S008,P098,WH-South,66,64,2306.64,147624.96,2025-06-17,2025-06-25
PO01262,2025-08-07,S009,P030,WH-West,98,83,5123.21,425226.43,2025-08-17,2025-08-17
PO01263,2025-11-27,S022,P059,WH-East,143,143,524.57,75013.51,2025-12-02,2025-12-10
PO01264,2026-03-27,S003,P023,WH-West,364,323,1939.29,626390.67,2026-04-03,2026-04-08
PO01265,2025-10-11,S016,P100,WH-East,448,412,4482.47,1846777.64,2025-10-28,2025-11-03
PO01266,2025-05-19,S022,P057,WH-East,101,92,606.82,55827.44,2025-06-04,2025-06-05
PO01267,2026-05-30,S017,P025,WH-South,296,249,1867.3,464957.7,2026-06-17,2026-06-23
PO01268,2026-05-19,S010,P048,WH-West,450,413,6812.06,2813380.78,2026-06-09,2026-06-17
PO01269,2025-12-22,S003,P070,WH-South,51,43,2363.97,101650.71,2026-01-11,2026-01-17
PO01270,2025-10-08,S019,P042,WH-East,294,288,4016.26,1156682.88,2025-10-25,2025-10-24
PO01271,2025-01-12,S005,P029,WH-South,165,165,6128.71,1011237.15,2025-01-20,2025-01-19
PO01272,2026-03-16,S013,P085,WH-South,299,294,800.7,235405.8,2026-04-04,2026-04-09
PO01273,2025-04-06,S023,P071,WH-East,450,408,3389.05,1382732.4,2025-04-19,2025-04-16
PO01274,2025-08-20,S023,P045,WH-East,125,103,7714.42,794585.26,2025-09-10,2025-09-17
PO01275,2025-04-22,S001,P041,WH-South,177,146,7152.57,1044275.22,2025-05-07,2025-05-09
PO01276,2025-02-16,S017,P073,WH-West,112,103,4048.01,416945.03,2025-03-12,2025-03-14
PO01277,2025-09-11,S004,P063,WH-East,265,253,4099.62,1037203.86,2025-09-22,2025-09-28
PO01278,2026-06-03,S002,P047,WH-East,360,354,7921.92,2804359.68,2026-06-14,2026-06-18
PO01279,2026-02-27,S016,P100,WH-West,168,158,4482.47,708230.26,2026-03-07,2026-03-11
PO01280,2025-10-15,S019,P001,WH-North,323,323,1589.96,513557.08,2025-10-27,2025-10-24
PO01281,2025-11-02,S021,P095,WH-East,469,431,4617.29,1990051.99,2025-11-25,2025-11-28
PO01282,2026-01-09,S002,P020,WH-North,448,421,1946.07,819295.47,2026-01-27,2026-02-02
PO01283,2025-07-14,S025,P092,WH-West,148,128,7533.17,964245.76,2025-07-22,2025-07-19
PO01284,2025-01-25,S013,P019,WH-West,41,36,4142.28,149122.08,2025-02-15,2025-02-19
PO01285,2025-01-06,S005,P065,WH-West,75,72,5199.81,374386.32,2025-01-28,2025-01-29
PO01286,2026-04-26,S022,P093,WH-West,443,417,7471.92,3115790.64,2026-05-15,2026-05-13
PO01287,2025-05-23,S014,P074,WH-South,57,51,7257.25,370119.75,2025-06-01,2025-05-31
PO01288,2025-06-20,S020,P036,WH-South,38,32,6872.15,219908.8,2025-07-09,2025-07-16
PO01289,2026-05-05,S003,P023,WH-North,422,375,1939.29,727233.75,2026-05-13,2026-05-18
PO01290,2025-04-06,S010,P082,WH-West,213,177,5709.22,1010531.94,2025-04-14,2025-04-12
PO01291,2025-07-14,S005,P029,WH-North,112,105,6128.71,643514.55,2025-07-30,2025-07-30
PO01292,2025-09-17,S025,P092,WH-North,389,344,7533.17,2591410.48,2025-10-09,2025-10-12
PO01293,2025-08-24,S017,P044,WH-West,389,349,3055.75,1066456.75,2025-09-16,2025-09-20
PO01294,2026-06-02,S021,P007,WH-North,234,219,7730.21,1692915.99,2026-06-24,2026-07-01
PO01295,2025-02-28,S019,P031,WH-North,194,182,1614.17,293778.94,2025-03-05,2025-03-04
PO01296,2025-02-21,S022,P038,WH-North,333,312,7793.26,2431497.12,2025-03-01,2025-03-07
PO01297,2025-05-02,S013,P066,WH-North,460,422,6590.35,2781127.7,2025-05-21,2025-05-27
PO01298,2026-06-22,S009,P079,WH-South,275,252,6732.07,1696481.64,2026-07-02,2026-07-07
PO01299,2025-08-05,S007,P022,WH-North,273,269,7083.75,1905528.75,2025-08-11,2025-08-15
PO01300,2025-03-30,S012,P075,WH-West,451,412,4020.25,1656343.0,2025-04-05,2025-04-07
PO01301,2026-03-19,S015,P054,WH-North,494,458,3739.53,1712704.74,2026-03-25,2026-04-02
PO01302,2025-02-07,S015,P054,WH-West,64,64,3739.53,239329.92,2025-02-22,2025-02-26
PO01303,2025-03-25,S020,P083,WH-West,234,200,1022.9,204580.0,2025-04-06,2025-04-13
PO01304,2025-04-18,S007,P006,WH-South,239,231,514.64,118881.84,2025-05-09,2025-05-15
PO01305,2025-01-03,S017,P073,WH-South,47,43,4048.01,174064.43,2025-01-19,2025-01-23
PO01306,2025-10-19,S010,P062,WH-North,335,330,7600.79,2508260.7,2025-10-27,2025-10-26
PO01307,2025-01-30,S005,P029,WH-North,280,252,6128.71,1544434.92,2025-02-04,2025-02-07
PO01308,2025-06-16,S014,P043,WH-East,421,371,6183.15,2293948.65,2025-06-30,2025-07-04
PO01309,2025-04-03,S017,P067,WH-North,497,428,3111.48,1331713.44,2025-04-14,2025-04-22
PO01310,2025-08-06,S010,P062,WH-East,491,488,7600.79,3709185.52,2025-08-26,2025-08-28
PO01311,2025-03-30,S008,P013,WH-East,440,424,272.75,115646.0,2025-04-20,2025-04-22
PO01312,2025-07-07,S012,P064,WH-South,227,190,6957.51,1321926.9,2025-07-17,2025-07-20
PO01313,2025-10-09,S002,P047,WH-West,496,477,7921.92,3778755.84,2025-10-14,2025-10-14
PO01314,2026-01-24,S020,P060,WH-East,497,411,1061.17,436140.87,2026-02-08,2026-02-14
PO01315,2025-05-17,S001,P015,WH-North,300,257,7332.43,1884434.51,2025-06-03,2025-06-09
PO01316,2025-10-15,S023,P005,WH-East,441,414,3730.15,1544282.1,2025-11-01,2025-11-06
PO01317,2025-11-29,S025,P069,WH-South,148,135,5619.39,758617.65,2025-12-12,2025-12-11
PO01318,2026-02-16,S022,P002,WH-East,187,185,6949.48,1285653.8,2026-02-23,2026-02-26
PO01319,2026-02-11,S022,P038,WH-East,458,431,7793.26,3358895.06,2026-02-17,2026-02-22
PO01320,2025-05-05,S025,P094,WH-East,250,250,7900.12,1975030.0,2025-05-10,2025-05-14
PO01321,2025-07-16,S015,P054,WH-East,370,367,3739.53,1372407.51,2025-07-27,2025-07-30
PO01322,2026-05-22,S025,P092,WH-East,186,165,7533.17,1242973.05,2026-06-15,2026-06-16
PO01323,2025-02-17,S021,P039,WH-East,114,112,1910.51,213977.12,2025-03-03,2025-03-01
PO01324,2025-11-18,S005,P096,WH-East,95,94,4344.62,408394.28,2025-11-24,2025-11-22
PO01325,2025-07-09,S002,P020,WH-South,428,428,1946.07,832917.96,2025-07-17,2025-07-17
PO01326,2026-05-12,S002,P020,WH-North,266,219,1946.07,426189.33,2026-06-01,2026-06-02
PO01327,2025-03-10,S005,P029,WH-South,426,424,6128.71,2598573.04,2025-03-22,2025-03-30
PO01328,2025-11-26,S003,P035,WH-East,190,158,7193.14,1136516.12,2025-12-12,2025-12-12
PO01329,2026-05-10,S001,P032,WH-East,400,370,6504.58,2406694.6,2026-05-19,2026-05-26
PO01330,2025-10-19,S007,P017,WH-West,323,292,5748.97,1678699.24,2025-11-12,2025-11-10
PO01331,2026-06-03,S022,P051,WH-South,239,239,366.79,87662.81,2026-06-10,2026-06-10
PO01332,2026-02-20,S003,P008,WH-East,313,282,5513.62,1554840.84,2026-02-25,2026-03-04
PO01333,2025-08-07,S012,P021,WH-West,365,343,2470.72,847456.96,2025-08-25,2025-08-26
PO01334,2026-05-17,S003,P023,WH-South,299,287,1939.29,556576.23,2026-06-09,2026-06-09
PO01335,2025-10-03,S022,P051,WH-East,273,225,366.79,82527.75,2025-10-23,2025-10-25
PO01336,2026-02-22,S013,P091,WH-West,152,143,2579.79,368909.97,2026-03-07,2026-03-13
PO01337,2026-02-24,S007,P006,WH-West,255,236,514.64,121455.04,2026-03-05,2026-03-08
PO01338,2025-06-10,S017,P052,WH-East,463,435,1367.08,594679.8,2025-06-18,2025-06-19
PO01339,2025-01-01,S003,P008,WH-North,420,351,5513.62,1935280.62,2025-01-11,2025-01-16
PO01340,2025-03-08,S018,P099,WH-East,184,153,1041.43,159338.79,2025-03-24,2025-03-24
PO01341,2025-06-12,S025,P069,WH-West,290,248,5619.39,1393608.72,2025-06-30,2025-07-07
PO01342,2025-11-11,S010,P033,WH-North,213,212,5454.17,1156284.04,2025-11-29,2025-12-05
PO01343,2025-11-29,S010,P062,WH-North,295,263,7600.79,1999007.77,2025-12-09,2025-12-07
PO01344,2026-06-09,S005,P065,WH-South,177,161,5199.81,837169.41,2026-06-18,2026-06-25
PO01345,2025-10-05,S004,P063,WH-North,419,376,4099.62,1541457.12,2025-10-11,2025-10-17
PO01346,2025-02-25,S012,P088,WH-West,63,61,5620.86,342872.46,2025-03-04,2025-03-08
PO01347,2026-01-24,S001,P032,WH-West,206,180,6504.58,1170824.4,2026-02-06,2026-02-06
PO01348,2025-09-08,S017,P055,WH-South,151,126,1236.07,155744.82,2025-09-19,2025-09-19
PO01349,2026-06-11,S010,P033,WH-West,178,159,5454.17,867213.03,2026-06-27,2026-06-26
PO01350,2025-10-25,S022,P038,WH-West,429,414,7793.26,3226409.64,2025-11-16,2025-11-24
PO01351,2026-01-28,S022,P002,WH-West,266,266,6949.48,1848561.68,2026-02-14,2026-02-19
PO01352,2025-05-04,S013,P081,WH-South,316,262,7060.83,1849937.46,2025-05-09,2025-05-09
