order_id,order_date,product_id,customer_id,warehouse,quantity,unit_price,sales,order_status,delivery_date,order_year,order_month,order_month_name,fulfilled_flag
O00249,2025-03-04,P085,C0040,WH-South,11,1090.03,11990.33,Delivered,2025-03-12,2025,3,March,1
O00250,2025-06-05,P037,C0733,WH-West,12,2141.55,25698.6,Delivered,2025-06-12,2025,6,June,1
O00251,2026-04-14,P072,C0103,WH-South,10,7933.68,79336.8,Delivered,2026-04-18,2026,4,April,1
O00252,2025-02-18,P027,C0411,WH-North,11,3927.78,43205.58,Delivered,2025-02-23,2025,2,February,1
O00253,2025-03-25,P047,C0295,WH-East,15,9554.1,143311.5,Delivered,2025-04-03,2025,3,March,1
O00254,2025-12-27,P099,C0565,WH-South,6,1477.4,8864.4,Delivered,2026-01-03,2025,12,December,1
O00255,2025-05-28,P006,C0808,WH-South,1,716.9,716.9,Delivered,2025-06-07,2025,5,May,1
O00256,2025-12-08,P060,C0564,WH-North,14,1239.87,17358.18,Delivered,2025-12-17,2025,12,December,1
O00257,2026-04-21,P045,C0037,WH-South,2,11503.77,23007.54,Delivered,2026-04-30,2026,4,April,1
O00258,2025-03-04,P044,C0067,WH-North,8,3533.01,28264.08,Delivered,2025-03-12,2025,3,March,1
O00259,2025-12-26,P083,C0403,WH-East,11,1377.9,15156.9,Returned,2025-12-28,2025,12,December,0
O00260,2025-11-23,P018,C0674,WH-East,8,6842.11,54736.88,Returned,2025-11-29,2025,11,November,0
O00261,2025-05-21,P065,C0206,WH-West,6,6932.91,41597.46,Delivered,2025-05-29,2025,5,May,1
O00262,2025-08-03,P025,C0341,WH-North,3,2564.25,7692.75,Processing,2025-08-13,2025,8,August,0
O00263,2026-03-11,P027,C0834,WH-East,14,3927.78,54988.92,Delivered,2026-03-16,2026,3,March,1
O00264,2025-11-14,P007,C0906,WH-North,2,11389.37,22778.74,Delivered,2025-11-23,2025,11,November,1
O00265,2025-02-01,P044,C0052,WH-South,13,3533.01,45929.13,Delivered,2025-02-03,2025,2,February,1
O00266,2025-10-12,P029,C0426,WH-South,6,7630.58,45783.48,Returned,2025-10-17,2025,10,October,0
O00267,2025-11-01,P095,C0956,WH-North,1,5427.18,5427.18,Returned,2025-11-06,2025,11,November,0
O00268,2026-03-05,P044,C0209,WH-North,14,3533.01,49462.14,Delivered,2026-03-08,2026,3,March,1
O00269,2026-04-22,P036,C0514,WH-South,10,9014.91,90149.1,Delivered,2026-04-26,2026,4,April,1
O00270,2025-10-13,P019,C0987,WH-North,6,6267.38,37604.28,Delivered,2025-10-17,2025,10,October,1
O00271,2025-05-24,P006,C0641,WH-South,9,716.9,6452.1,Delivered,2025-06-03,2025,5,May,1
O00272,2026-02-28,P025,C0178,WH-West,7,2564.25,17949.75,Delivered,2026-03-08,2026,2,February,1
O00273,2025-01-19,P031,C0676,WH-West,9,1882.62,16943.58,Delivered,2025-01-22,2025,1,January,1
O00274,2025-01-18,P009,C0865,WH-West,2,6820.58,13641.16,Delivered,2025-01-28,2025,1,January,1
O00275,2026-01-06,P084,C0022,WH-North,11,9567.6,105243.6,Delivered,2026-01-15,2026,1,January,1
O00276,2025-06-24,P074,C0369,WH-South,14,8610.83,120551.62,Delivered,2025-07-01,2025,6,June,1
O00277,2025-07-13,P037,C0739,WH-East,5,2141.55,10707.75,Delivered,2025-07-20,2025,7,July,1
O00278,2026-05-17,P027,C0994,WH-East,9,3927.78,35350.02,Delivered,2026-05-20,2026,5,May,1
O00279,2025-04-23,P013,C0082,WH-South,7,359.86,2519.02,Delivered,2025-04-27,2025,4,April,1
O00280,2025-04-24,P041,C0164,WH-South,9,10031.16,90280.44,Delivered,2025-05-01,2025,4,April,1
O00281,2025-08-10,P066,C0377,WH-South,14,9296.31,130148.34,Delivered,2025-08-14,2025,8,August,1
O00282,2025-09-21,P085,C0003,WH-South,11,1090.03,11990.33,Delivered,2025-09-29,2025,9,September,1
O00283,2025-02-24,P097,C0684,WH-South,6,7927.96,47567.76,Delivered,2025-03-02,2025,2,February,1
O00284,2026-04-03,P024,C0118,WH-East,15,5645.0,84675.0,Processing,2026-04-08,2026,4,April,0
O00285,2025-06-11,P044,C0656,WH-West,7,3533.01,24731.07,Delivered,2025-06-20,2025,6,June,1
O00286,2026-01-15,P098,C0764,WH-South,10,2843.84,28438.4,Delivered,2026-01-18,2026,1,January,1
O00287,2025-03-28,P060,C0395,WH-North,5,1239.87,6199.35,Delivered,2025-04-01,2025,3,March,1
O00288,2025-02-24,P009,C0266,WH-West,6,6820.58,40923.48,Delivered,2025-03-01,2025,2,February,1
O00289,2026-04-21,P002,C0435,WH-East,1,9662.88,9662.88,Cancelled,Unknown,2026,4,April,0
O00290,2025-06-27,P056,C0682,WH-South,1,888.53,888.53,Delivered,2025-07-03,2025,6,June,1
O00291,2026-01-26,P030,C0725,WH-North,2,6989.65,13979.3,Delivered,2026-02-01,2026,1,January,1
O00292,2025-12-15,P022,C0793,WH-East,11,9065.34,99718.74,Delivered,2025-12-23,2025,12,December,1
O00293,2025-01-08,P075,C0227,WH-West,14,4757.22,66601.08,Delivered,2025-01-17,2025,1,January,1
O00294,2025-11-09,P081,C0376,WH-West,4,8788.43,35153.72,Cancelled,Unknown,2025,11,November,0
O00295,2026-03-19,P100,C0262,WH-North,11,6160.6,67766.6,Delivered,2026-03-23,2026,3,March,1
O00296,2025-11-24,P013,C0366,WH-South,9,359.86,3238.74,Delivered,2025-11-29,2025,11,November,1
O00297,2025-02-23,P071,C0767,WH-North,7,4401.72,30812.04,Cancelled,Unknown,2025,2,February,0
O00298,2025-08-27,P016,C0428,WH-North,6,6037.0,36222.0,Delivered,2025-09-02,2025,8,August,1
O00299,2025-08-17,P097,C0008,WH-East,15,7927.96,118919.4,Delivered,2025-08-26,2025,8,August,1
O00300,2025-02-20,P045,C0930,WH-North,1,11503.77,11503.77,Delivered,2025-02-24,2025,2,February,1
O00301,2025-09-21,P065,C0041,WH-North,5,6932.91,34664.55,Delivered,2025-09-26,2025,9,September,1
O00302,2026-02-22,P011,C0878,WH-West,11,11449.02,125939.22,Processing,2026-02-27,2026,2,February,0
O00303,2025-04-06,P070,C0257,WH-East,12,2886.35,34636.2,Delivered,2025-04-13,2025,4,April,1
O00304,2025-03-29,P020,C0643,WH-South,13,2297.9,29872.7,Returned,2025-04-08,2025,3,March,0
O00305,2025-03-19,P099,C0564,WH-West,4,1477.4,5909.6,Delivered,2025-03-23,2025,3,March,1
O00306,2025-10-15,P063,C0102,WH-North,5,6119.08,30595.4,Delivered,2025-10-20,2025,10,October,1
O00307,2025-04-30,P090,C0219,WH-South,11,2450.87,26959.57,Delivered,2025-05-07,2025,4,April,1
O00308,2026-05-06,P012,C0244,WH-East,9,3219.93,28979.37,Delivered,2026-05-13,2026,5,May,1
O00309,2026-03-28,P062,C0845,WH-West,12,11436.7,137240.4,Delivered,2026-04-05,2026,3,March,1
O00310,2026-05-15,P094,C0939,WH-South,3,9560.46,28681.38,Delivered,2026-05-17,2026,5,May,1
O00311,2025-06-14,P092,C0303,WH-North,4,9918.59,39674.36,Delivered,2025-06-24,2025,6,June,1
O00312,2025-07-01,P091,C0370,WH-North,8,3806.53,30452.24,Delivered,2025-07-04,2025,7,July,1
O00313,2026-04-14,P042,C0851,WH-South,3,4932.36,14797.08,Delivered,2026-04-19,2026,4,April,1
O00314,2025-01-07,P083,C0275,WH-West,13,1377.9,17912.7,Cancelled,Unknown,2025,1,January,0
O00315,2025-11-26,P069,C0070,WH-South,3,7876.01,23628.03,Returned,2025-11-30,2025,11,November,0
O00316,2025-05-31,P058,C0047,WH-North,13,3596.21,46750.73,Delivered,2025-06-06,2025,5,May,1
O00317,2025-03-26,P005,C0117,WH-East,9,5461.2,49150.8,Cancelled,Unknown,2025,3,March,0
O00318,2025-05-27,P027,C0590,WH-West,5,3927.78,19638.9,Delivered,2025-06-04,2025,5,May,1
O00319,2026-01-16,P028,C0517,WH-North,10,1732.59,17325.9,Delivered,2026-01-24,2026,1,January,1
O00320,2025-10-12,P026,C0254,WH-North,1,8058.43,8058.43,Processing,2025-10-16,2025,10,October,0
O00321,2025-03-23,P091,C0832,WH-South,7,3806.53,26645.71,Delivered,2025-04-02,2025,3,March,1
O00322,2026-05-29,P049,C0619,WH-North,7,3014.05,21098.35,Processing,2026-06-05,2026,5,May,0
O00323,2026-06-07,P021,C0756,WH-West,15,2945.59,44183.85,Delivered,2026-06-16,2026,6,June,1
O00324,2026-01-21,P001,C0173,WH-South,6,2324.33,13945.98,Delivered,2026-01-23,2026,1,January,1
O00325,2026-04-16,P092,C0960,WH-East,6,9918.59,59511.54,Delivered,2026-04-21,2026,4,April,1
O00326,2025-04-29,P058,C0429,WH-North,3,3596.21,10788.63,Delivered,2025-05-07,2025,4,April,1
O00327,2026-01-31,P079,C0036,WH-West,3,8889.27,26667.81,Delivered,2026-02-10,2026,1,January,1
O00328,2026-06-16,P055,C0905,WH-West,10,1487.11,14871.1,Delivered,2026-06-20,2026,6,June,1
O00329,2025-09-18,P081,C0407,WH-East,11,8788.43,96672.73,Delivered,2025-09-25,2025,9,September,1
O00330,2025-09-13,P026,C0416,WH-West,9,8058.43,72525.87,Processing,2025-09-22,2025,9,September,0
O00331,2025-08-14,P084,C0989,WH-West,1,9567.6,9567.6,Processing,2025-08-18,2025,8,August,0
O00332,2025-02-22,P025,C0685,WH-East,7,2564.25,17949.75,Delivered,2025-03-01,2025,2,February,1
O00333,2026-05-15,P077,C0412,WH-North,13,12073.98,156961.74,Delivered,2026-05-25,2026,5,May,1
O00334,2026-05-21,P033,C0488,WH-West,12,7876.29,94515.48,Delivered,2026-05-31,2026,5,May,1
O00335,2025-12-30,P089,C0692,WH-South,11,5210.42,57314.62,Delivered,2026-01-06,2025,12,December,1
O00336,2025-10-07,P072,C0779,WH-West,10,7933.68,79336.8,Returned,2025-10-13,2025,10,October,0
O00337,2025-06-07,P069,C0767,WH-South,7,7876.01,55132.07,Delivered,2025-06-09,2025,6,June,1
O00338,2025-02-28,P006,C0915,WH-West,8,716.9,5735.2,Delivered,2025-03-04,2025,2,February,1
O00339,2025-05-08,P023,C0832,WH-North,6,2561.5,15369.0,Cancelled,Unknown,2025,5,May,0
O00340,2025-04-25,P030,C0321,WH-West,8,6989.65,55917.2,Cancelled,Unknown,2025,4,April,0
O00341,2025-07-28,P078,C0073,WH-South,1,8749.35,8749.35,Delivered,2025-08-03,2025,7,July,1
O00342,2026-06-10,P054,C0569,WH-West,1,5559.97,5559.97,Delivered,2026-06-19,2026,6,June,1
O00343,2026-06-05,P087,C0578,WH-South,9,6619.57,59576.13,Delivered,2026-06-15,2026,6,June,1
O00344,2025-08-25,P011,C0644,WH-East,12,11449.02,137388.24,Delivered,2025-09-02,2025,8,August,1
O00345,2025-10-08,P031,C0413,WH-West,4,1882.62,7530.48,Delivered,2025-10-15,2025,10,October,1
O00346,2025-12-25,P006,C0772,WH-West,3,716.9,2150.7,Delivered,2025-12-29,2025,12,December,1
O00347,2025-07-20,P011,C0124,WH-South,6,11449.02,68694.12,Delivered,2025-07-30,2025,7,July,1
O00348,2025-10-05,P077,C0385,WH-South,10,12073.98,120739.8,Delivered,2025-10-07,2025,10,October,1
O00349,2025-08-23,P012,C0604,WH-North,12,3219.93,38639.16,Delivered,2025-09-02,2025,8,August,1
O00350,2026-05-09,P066,C0786,WH-East,13,9296.31,120852.03,Delivered,2026-05-13,2026,5,May,1
O00351,2025-01-04,P053,C0653,WH-South,12,8550.49,102605.88,Delivered,2025-01-14,2025,1,January,1
O00352,2026-03-18,P099,C0232,WH-North,9,1477.4,13296.6,Delivered,2026-03-20,2026,3,March,1
O00353,2025-01-29,P036,C0582,WH-South,10,9014.91,90149.1,Delivered,2025-02-07,2025,1,January,1
O00354,2025-04-19,P017,C0433,WH-East,11,8360.81,91968.91,Delivered,2025-04-26,2025,4,April,1
O00355,2025-03-16,P028,C0491,WH-East,4,1732.59,6930.36,Delivered,2025-03-26,2025,3,March,1
O00356,2025-05-26,P092,C0687,WH-East,9,9918.59,89267.31,Cancelled,Unknown,2025,5,May,0
O00357,2025-05-08,P022,C0871,WH-East,15,9065.34,135980.1,Delivered,2025-05-14,2025,5,May,1
O00358,2025-02-11,P007,C0086,WH-West,5,11389.37,56946.85,Delivered,2025-02-18,2025,2,February,1
O00359,2025-12-22,P015,C0765,WH-East,13,10925.43,142030.59,Delivered,2026-01-01,2025,12,December,1
O00360,2025-02-10,P096,C0030,WH-East,7,6299.54,44096.78,Processing,2025-02-17,2025,2,February,0
O00361,2025-02-03,P011,C0667,WH-North,3,11449.02,34347.06,Delivered,2025-02-13,2025,2,February,1
O00362,2025-01-17,P024,C0200,WH-East,3,5645.0,16935.0,Delivered,2025-01-20,2025,1,January,1
O00363,2025-06-02,P067,C0875,WH-South,12,3626.7,43520.4,Delivered,2025-06-07,2025,6,June,1
O00364,2026-01-13,P030,C0156,WH-South,3,6989.65,20968.95,Delivered,2026-01-17,2026,1,January,1
O00365,2025-12-08,P070,C0757,WH-South,8,2886.35,23090.8,Delivered,2025-12-13,2025,12,December,1
O00366,2025-01-27,P066,C0898,WH-West,14,9296.31,130148.34,Delivered,2025-01-29,2025,1,January,1
O00367,2025-10-14,P061,C0532,WH-South,6,9046.33,54277.98,Delivered,2025-10-17,2025,10,October,1
O00368,2025-06-17,P078,C0715,WH-East,9,8749.35,78744.15,Delivered,2025-06-22,2025,6,June,1
O00369,2025-09-25,P041,C0846,WH-West,9,10031.16,90280.44,Delivered,2025-09-30,2025,9,September,1
O00370,2026-03-31,P082,C0152,WH-East,8,7665.58,61324.64,Delivered,2026-04-06,2026,3,March,1
O00371,2026-02-05,P051,C0077,WH-North,1,506.74,506.74,Delivered,2026-02-15,2026,2,February,1
O00372,2026-04-21,P044,C0328,WH-East,6,3533.01,21198.06,Delivered,2026-04-23,2026,4,April,1
O00373,2025-05-10,P095,C0172,WH-South,4,5427.18,21708.72,Delivered,2025-05-19,2025,5,May,1
O00374,2025-12-29,P013,C0405,WH-North,4,359.86,1439.44,Delivered,2026-01-02,2025,12,December,1
O00375,2025-10-19,P090,C0406,WH-North,3,2450.87,7352.61,Delivered,2025-10-29,2025,10,October,1
O00376,2026-01-06,P012,C0841,WH-North,12,3219.93,38639.16,Cancelled,Unknown,2026,1,January,0
O00377,2025-01-29,P082,C0762,WH-North,9,7665.58,68990.22,Delivered,2025-02-07,2025,1,January,1
O00378,2025-05-29,P009,C0698,WH-West,2,6820.58,13641.16,Delivered,2025-06-08,2025,5,May,1
O00379,2025-10-23,P085,C0362,WH-East,1,1090.03,1090.03,Delivered,2025-10-28,2025,10,October,1
O00380,2025-01-11,P048,C0128,WH-North,14,8206.14,114885.96,Delivered,2025-01-17,2025,1,January,1
O00381,2026-05-27,P049,C0875,WH-West,15,3014.05,45210.75,Delivered,2026-06-04,2026,5,May,1
O00382,2025-04-23,P053,C0523,WH-West,10,8550.49,85504.9,Delivered,2025-04-26,2025,4,April,1
O00383,2025-07-06,P056,C0336,WH-West,3,888.53,2665.59,Delivered,2025-07-14,2025,7,July,1
O00384,2025-08-15,P040,C0754,WH-East,13,7396.64,96156.32,Returned,2025-08-19,2025,8,August,0
O00385,2025-11-06,P024,C0693,WH-North,15,5645.0,84675.0,Delivered,2025-11-13,2025,11,November,1
O00386,2025-04-08,P098,C0265,WH-East,4,2843.84,11375.36,Delivered,2025-04-15,2025,4,April,1
O00387,2025-02-24,P072,C0195,WH-West,4,7933.68,31734.72,Delivered,2025-03-03,2025,2,February,1
O00388,2026-02-10,P033,C0758,WH-West,6,7876.29,47257.74,Delivered,2026-02-13,2026,2,February,1
O00389,2025-03-10,P023,C0100,WH-East,1,2561.5,2561.5,Delivered,2025-03-20,2025,3,March,1
O00390,2025-11-08,P077,C0564,WH-West,1,12073.98,12073.98,Delivered,2025-11-17,2025,11,November,1
O00391,2025-10-16,P054,C0371,WH-West,2,5559.97,11119.94,Delivered,2025-10-24,2025,10,October,1
O00392,2025-05-28,P053,C0909,WH-South,4,8550.49,34201.96,Cancelled,Unknown,2025,5,May,0
O00393,2026-04-12,P049,C0897,WH-West,7,3014.05,21098.35,Delivered,2026-04-17,2026,4,April,1
O00394,2025-09-01,P078,C0428,WH-East,6,8749.35,52496.1,Delivered,2025-09-04,2025,9,September,1
O00395,2026-05-06,P078,C0587,WH-North,15,8749.35,131240.25,Delivered,2026-05-11,2026,5,May,1
O00396,2026-05-22,P080,C0920,WH-North,11,6733.38,74067.18,Delivered,2026-05-26,2026,5,May,1
O00397,2025-12-31,P049,C0133,WH-East,9,3014.05,27126.45,Delivered,2026-01-03,2025,12,December,1
O00398,2026-04-27,P060,C0256,WH-East,7,1239.87,8679.09,Delivered,2026-04-30,2026,4,April,1
O00399,2025-07-20,P090,C0450,WH-West,12,2450.87,29410.44,Delivered,2025-07-29,2025,7,July,1
O00400,2025-06-03,P090,C0721,WH-East,5,2450.87,12254.35,Delivered,2025-06-09,2025,6,June,1
O00401,2026-03-26,P065,C0977,WH-East,6,6932.91,41597.46,Delivered,2026-04-02,2026,3,March,1
O00402,2026-05-16,P032,C0404,WH-West,10,8387.44,83874.4,Cancelled,Unknown,2026,5,May,0
O00403,2025-03-14,P079,C0960,WH-South,9,8889.27,80003.43,Delivered,2025-03-22,2025,3,March,1
O00404,2025-10-23,P021,C0655,WH-South,1,2945.59,2945.59,Delivered,2025-10-31,2025,10,October,1
O00405,2025-01-17,P018,C0580,WH-West,11,6842.11,75263.21,Processing,2025-01-25,2025,1,January,0
O00406,2025-08-05,P094,C0054,WH-South,9,9560.46,86044.14,Delivered,2025-08-13,2025,8,August,1
O00407,2025-03-02,P060,C0779,WH-South,6,1239.87,7439.22,Delivered,2025-03-11,2025,3,March,1
O00408,2025-02-11,P013,C0407,WH-West,12,359.86,4318.32,Delivered,2025-02-13,2025,2,February,1
O00409,2025-01-25,P024,C0385,WH-South,4,5645.0,22580.0,Cancelled,Unknown,2025,1,January,0
O00410,2025-02-08,P030,C0938,WH-East,12,6989.65,83875.8,Delivered,2025-02-10,2025,2,February,1
O00411,2025-05-11,P002,C0242,WH-South,5,9662.88,48314.4,Cancelled,Unknown,2025,5,May,0
O00412,2026-05-13,P083,C0047,WH-South,13,1377.9,17912.7,Delivered,2026-05-16,2026,5,May,1
O00413,2025-08-17,P025,C0115,WH-East,1,2564.25,2564.25,Delivered,2025-08-25,2025,8,August,1
O00414,2025-04-18,P050,C0708,WH-East,7,1973.84,13816.88,Delivered,2025-04-25,2025,4,April,1
O00415,2025-06-21,P014,C0806,WH-North,13,8215.45,106800.85,Delivered,2025-06-23,2025,6,June,1
O00416,2026-03-11,P006,C0130,WH-West,15,716.9,10753.5,Delivered,2026-03-18,2026,3,March,1
O00417,2026-04-23,P076,C0557,WH-North,15,2781.69,41725.35,Delivered,2026-05-03,2026,4,April,1
O00418,2025-04-12,P084,C0155,WH-North,13,9567.6,124378.8,Delivered,2025-04-16,2025,4,April,1
O00419,2026-06-08,P087,C0994,WH-South,8,6619.57,52956.56,Delivered,2026-06-16,2026,6,June,1
O00420,2025-10-02,P030,C0973,WH-East,11,6989.65,76886.15,Delivered,2025-10-07,2025,10,October,1
O00421,2025-02-13,P030,C0495,WH-North,5,6989.65,34948.25,Delivered,2025-02-15,2025,2,February,1
O00422,2025-01-17,P038,C0829,WH-West,2,9847.32,19694.64,Delivered,2025-01-25,2025,1,January,1
O00423,2025-11-26,P058,C0082,WH-North,8,3596.21,28769.68,Delivered,2025-11-28,2025,11,November,1
O00424,2026-05-12,P094,C0779,WH-South,10,9560.46,95604.6,Processing,2026-05-17,2026,5,May,0
O00425,2025-01-12,P041,C0965,WH-North,7,10031.16,70218.12,Delivered,2025-01-22,2025,1,January,1
O00426,2025-11-14,P094,C0669,WH-East,10,9560.46,95604.6,Delivered,2025-11-20,2025,11,November,1
O00427,2025-08-04,P057,C0025,WH-East,9,919.99,8279.91,Delivered,2025-08-12,2025,8,August,1
O00428,2025-12-05,P036,C0334,WH-West,4,9014.91,36059.64,Delivered,2025-12-13,2025,12,December,1
O00429,2025-03-22,P064,C0182,WH-North,11,9772.25,107494.75,Delivered,2025-03-26,2025,3,March,1
O00430,2026-04-30,P098,C0432,WH-East,9,2843.84,25594.56,Delivered,2026-05-09,2026,4,April,1
O00431,2026-01-09,P016,C0174,WH-North,4,6037.0,24148.0,Delivered,2026-01-11,2026,1,January,1
O00432,2025-07-19,P088,C0809,WH-North,3,7327.81,21983.43,Returned,2025-07-24,2025,7,July,0
O00433,2026-06-21,P078,C0998,WH-East,15,8749.35,131240.25,Delivered,2026-06-26,2026,6,June,1
O00434,2026-04-11,P090,C0041,WH-East,11,2450.87,26959.57,Delivered,2026-04-14,2026,4,April,1
O00435,2025-03-30,P072,C0445,WH-South,3,7933.68,23801.04,Delivered,2025-04-06,2025,3,March,1
O00436,2025-09-25,P014,C0869,WH-South,10,8215.45,82154.5,Delivered,2025-09-27,2025,9,September,1
O00437,2026-05-04,P031,C0395,WH-West,2,1882.62,3765.24,Delivered,2026-05-08,2026,5,May,1
O00438,2026-06-22,P066,C0940,WH-West,10,9296.31,92963.1,Delivered,2026-07-02,2026,6,June,1
O00439,2025-02-16,P068,C0288,WH-West,3,7862.75,23588.25,Delivered,2025-02-23,2025,2,February,1
O00440,2025-10-15,P065,C0561,WH-North,14,6932.91,97060.74,Cancelled,Unknown,2025,10,October,0
O00441,2025-01-16,P055,C0262,WH-West,8,1487.11,11896.88,Delivered,2025-01-26,2025,1,January,1
O00442,2026-02-05,P084,C0756,WH-East,11,9567.6,105243.6,Delivered,2026-02-08,2026,2,February,1
O00443,2025-03-27,P078,C0057,WH-West,8,8749.35,69994.8,Delivered,2025-04-04,2025,3,March,1
O00444,2025-09-07,P040,C0006,WH-North,2,7396.64,14793.28,Delivered,2025-09-09,2025,9,September,1
O00445,2026-01-26,P025,C0559,WH-South,11,2564.25,28206.75,Delivered,2026-02-01,2026,1,January,1
O00446,2025-12-01,P025,C0575,WH-North,2,2564.25,5128.5,Delivered,2025-12-09,2025,12,December,1
O00447,2026-06-03,P003,C0945,WH-East,2,8874.43,17748.86,Delivered,2026-06-07,2026,6,June,1
O00448,2025-05-17,P069,C0918,WH-West,10,7876.01,78760.1,Delivered,2025-05-22,2025,5,May,1
O00449,2026-05-13,P026,C0579,WH-West,7,8058.43,56409.01,Delivered,2026-05-19,2026,5,May,1
O00450,2026-04-22,P040,C0915,WH-East,15,7396.64,110949.6,Delivered,2026-04-26,2026,4,April,1
O00451,2025-08-11,P038,C0695,WH-West,6,9847.32,59083.92,Processing,2025-08-18,2025,8,August,0
O00452,2026-01-07,P038,C0162,WH-South,12,9847.32,118167.84,Delivered,2026-01-11,2026,1,January,1
O00453,2026-02-06,P068,C0297,WH-North,11,7862.75,86490.25,Delivered,2026-02-15,2026,2,February,1
O00454,2026-03-19,P007,C0617,WH-North,1,11389.37,11389.37,Delivered,2026-03-27,2026,3,March,1
O00455,2026-05-05,P094,C0775,WH-East,2,9560.46,19120.92,Delivered,2026-05-07,2026,5,May,1
O00456,2025-09-30,P030,C0057,WH-South,14,6989.65,97855.1,Delivered,2025-10-03,2025,9,September,1
O00457,2026-06-10,P019,C0528,WH-East,1,6267.38,6267.38,Delivered,2026-06-15,2026,6,June,1
O00458,2025-06-08,P035,C0059,WH-East,15,10862.84,162942.6,Delivered,2025-06-14,2025,6,June,1
O00459,2025-06-01,P033,C0166,WH-South,12,7876.29,94515.48,Delivered,2025-06-06,2025,6,June,1
O00460,2025-07-07,P033,C0905,WH-East,11,7876.29,86639.19,Delivered,2025-07-12,2025,7,July,1
O00461,2025-04-08,P078,C0762,WH-North,7,8749.35,61245.45,Delivered,2025-04-18,2025,4,April,1
O00462,2025-05-11,P038,C0973,WH-West,6,9847.32,59083.92,Delivered,2025-05-16,2025,5,May,1
O00463,2025-06-20,P010,C0546,WH-North,2,8992.72,17985.44,Delivered,2025-06-25,2025,6,June,1
O00464,2025-07-02,P057,C0046,WH-West,2,919.99,1839.98,Delivered,2025-07-07,2025,7,July,1
O00465,2025-12-30,P028,C0933,WH-West,2,1732.59,3465.18,Delivered,2026-01-02,2025,12,December,1
O00466,2025-02-08,P078,C0811,WH-North,8,8749.35,69994.8,Delivered,2025-02-17,2025,2,February,1
O00467,2026-06-11,P100,C0047,WH-East,14,6160.6,86248.4,Delivered,2026-06-16,2026,6,June,1
O00468,2026-05-12,P038,C0390,WH-South,7,9847.32,68931.24,Delivered,2026-05-18,2026,5,May,1
O00469,2026-05-31,P016,C0252,WH-West,1,6037.0,6037.0,Cancelled,Unknown,2026,5,May,0
O00470,2025-12-15,P021,C0166,WH-South,4,2945.59,11782.36,Delivered,2025-12-20,2025,12,December,1
O00471,2026-02-01,P092,C0368,WH-South,11,9918.59,109104.49,Delivered,2026-02-07,2026,2,February,1
O00472,2025-06-10,P097,C0379,WH-West,4,7927.96,31711.84,Delivered,2025-06-16,2025,6,June,1
O00473,2025-01-16,P006,C0317,WH-South,7,716.9,5018.3,Delivered,2025-01-23,2025,1,January,1
O00474,2026-05-08,P041,C0132,WH-South,2,10031.16,20062.32,Delivered,2026-05-16,2026,5,May,1
O00475,2026-03-02,P015,C0389,WH-East,4,10925.43,43701.72,Delivered,2026-03-06,2026,3,March,1
O00476,2025-04-18,P003,C0582,WH-South,1,8874.43,8874.43,Delivered,2025-04-22,2025,4,April,1
O00477,2026-03-26,P043,C0572,WH-North,13,7218.47,93840.11,Returned,2026-04-05,2026,3,March,0
O00478,2025-11-07,P047,C0717,WH-West,15,9554.1,143311.5,Delivered,2025-11-09,2025,11,November,1
O00479,2025-06-19,P099,C0750,WH-East,13,1477.4,19206.2,Delivered,2025-06-28,2025,6,June,1
O00480,2026-06-30,P014,C0856,WH-North,11,8215.45,90369.95,Delivered,2026-07-04,2026,6,June,1
O00481,2026-02-18,P066,C0348,WH-South,11,9296.31,102259.41,Delivered,2026-02-24,2026,2,February,1
